frame,health,ref_x,ref_y,ref_z,droid_x,droid_y,droid_z,est_x,est_y,est_z,err_2d
5713,0,-62.1872,-140.3886,-15.0147,1.598003,-2.948311,0.272669,-46.8162,-76.7953,-0.5836,65.4246
5714,0,-62.0931,-140.0353,-15.0142,1.598003,-2.948311,0.272669,-46.8162,-76.7953,-0.5836,65.0591
5715,1,-61.9987,-139.6811,-15.0137,1.584866,-2.929356,0.272746,-61.9987,-139.6811,-15.0137,0.0
5716,1,-61.9039,-139.3259,-15.0132,1.584866,-2.929356,0.272746,-61.9039,-139.3259,-15.0132,0.0
5717,1,-61.8088,-138.9697,-15.0127,1.584866,-2.929356,0.272746,-61.8088,-138.9697,-15.0127,0.0
5718,1,-61.7148,-138.6125,-15.0122,1.574874,-2.905789,0.267671,-61.7148,-138.6125,-15.0122,0.0
5719,1,-61.622,-138.2545,-15.0118,1.574874,-2.905789,0.267671,-61.622,-138.2545,-15.0118,0.0
5720,1,-61.5303,-137.8957,-15.0113,1.574874,-2.905789,0.267671,-61.5303,-137.8957,-15.0113,0.0
5721,1,-61.4381,-137.5361,-15.0109,1.569676,-2.88078,0.262651,-61.4381,-137.5361,-15.0109,0.0
5722,1,-61.3452,-137.1758,-15.0105,1.569676,-2.88078,0.262651,-61.3452,-137.1758,-15.0105,0.0
5723,1,-61.2518,-136.8149,-15.0101,1.569676,-2.88078,0.262651,-61.2518,-136.8149,-15.0101,0.0
5724,1,-61.1585,-136.4535,-15.0097,1.56405,-2.859277,0.265282,-61.1585,-136.4535,-15.0097,0.0
5725,0,-61.0657,-136.0917,-15.0093,1.56405,-2.859277,0.265282,-46.965,-76.6713,-0.5706,61.0706
5726,0,-60.9732,-135.7295,-15.009,1.56405,-2.859277,0.265282,-46.965,-76.6713,-0.5706,60.6969
5727,0,-60.8805,-135.3659,-15.0086,1.551695,-2.839052,0.265829,-47.0015,-76.6406,-0.5775,60.3431
5728,0,-60.7873,-135.0009,-15.0082,1.551695,-2.839052,0.265829,-47.0015,-76.6406,-0.5775,59.9664
5729,0,-60.6937,-134.6342,-15.0078,1.551695,-2.839052,0.265829,-47.0015,-76.6406,-0.5775,59.588
5730,0,-60.6012,-134.267,-15.0075,1.545565,-2.821156,0.276343,-47.0441,-76.6335,-0.5858,59.2066
5731,1,-60.5098,-133.8994,-15.0073,1.545565,-2.821156,0.276343,-60.5098,-133.8994,-15.0073,0.0
5732,1,-60.4194,-133.5315,-15.0071,1.545565,-2.821156,0.276343,-60.4194,-133.5315,-15.0071,0.0
5733,1,-60.3284,-133.1645,-15.007,1.536235,-2.792514,0.261808,-60.3284,-133.1645,-15.007,0.0
5734,1,-60.2366,-132.7984,-15.0069,1.536235,-2.792514,0.261808,-60.2366,-132.7984,-15.0069,0.0
5735,1,-60.144,-132.4329,-15.0068,1.536235,-2.792514,0.261808,-60.144,-132.4329,-15.0068,0.0
5736,1,-60.0522,-132.0661,-15.0068,1.529478,-2.772614,0.268084,-60.0522,-132.0661,-15.0068,0.0
5737,1,-59.9612,-131.6977,-15.0067,1.529478,-2.772614,0.268084,-59.9612,-131.6977,-15.0067,0.0
5738,1,-59.8708,-131.3279,-15.0068,1.529478,-2.772614,0.268084,-59.8708,-131.3279,-15.0068,0.0
5739,1,-59.7794,-130.9587,-15.0068,1.520557,-2.747139,0.260018,-59.7794,-130.9587,-15.0068,0.0
5740,1,-59.6869,-130.5902,-15.007,1.520557,-2.747139,0.260018,-59.6869,-130.5902,-15.007,0.0
5741,1,-59.5933,-130.2224,-15.0071,1.520557,-2.747139,0.260018,-59.5933,-130.2224,-15.0071,0.0
5742,1,-59.5009,-129.8531,-15.0073,1.511662,-2.726718,0.263706,-59.5009,-129.8531,-15.0073,0.0
5743,1,-59.4094,-129.4822,-15.0074,1.511662,-2.726718,0.263706,-59.4094,-129.4822,-15.0074,0.0
5744,1,-59.3188,-129.11,-15.0076,1.511662,-2.726718,0.263706,-59.3188,-129.11,-15.0076,0.0
5745,1,-59.228,-128.7373,-15.0078,1.505668,-2.705258,0.266884,-59.228,-128.7373,-15.0078,0.0
5746,1,-59.137,-128.364,-15.0081,1.505668,-2.705258,0.266884,-59.137,-128.364,-15.0081,0.0
5747,1,-59.0458,-127.9899,-15.0083,1.505668,-2.705258,0.266884,-59.0458,-127.9899,-15.0083,0.0
5748,1,-58.9551,-127.615,-15.0086,1.495796,-2.678662,0.258046,-58.9551,-127.615,-15.0086,0.0
5749,0,-58.8649,-127.2397,-15.0089,1.495796,-2.678662,0.258046,-47.275,-76.4314,-0.551,52.1135
5750,0,-58.7748,-126.8643,-15.0092,1.495796,-2.678662,0.258046,-47.275,-76.4314,-0.551,51.7274
5751,0,-58.684,-126.4877,-15.0095,1.488657,-2.656399,0.260191,-47.3164,-76.4077,-0.5496,51.354
5752,0,-58.5921,-126.1101,-15.0099,1.488657,-2.656399,0.260191,-47.3164,-76.4077,-0.5496,50.9654
5753,0,-58.4988,-125.7315,-15.0103,1.488657,-2.656399,0.260191,-47.3164,-76.4077,-0.5496,50.5756
5754,0,-58.4055,-125.3521,-15.0107,1.480319,-2.63355,0.261872,-47.3583,-76.3813,-0.5492,50.2014
5755,0,-58.3119,-124.9719,-15.011,1.480319,-2.63355,0.261872,-47.3583,-76.3813,-0.5492,49.8099
5756,0,-58.2179,-124.591,-15.0114,1.480319,-2.63355,0.261872,-47.3583,-76.3813,-0.5492,49.4176
5757,1,-58.1231,-124.2094,-15.0117,1.475485,-2.607486,0.257535,-58.1231,-124.2094,-15.0117,0.0
5758,1,-58.0274,-123.8273,-15.0121,1.475485,-2.607486,0.257535,-58.0274,-123.8273,-15.0121,0.0
5759,1,-57.9307,-123.4447,-15.0126,1.475485,-2.607486,0.257535,-57.9307,-123.4447,-15.0126,0.0
5760,1,-57.8317,-123.0617,-15.013,1.468849,-2.582151,0.255468,-57.8317,-123.0617,-15.013,0.0
5761,1,-57.7303,-122.6783,-15.0134,1.468849,-2.582151,0.255468,-57.7303,-122.6783,-15.0134,0.0
5762,1,-57.6262,-122.2947,-15.0137,1.468849,-2.582151,0.255468,-57.6262,-122.2947,-15.0137,0.0
5763,1,-57.5206,-121.9109,-15.014,1.455762,-2.556946,0.247653,-57.5206,-121.9109,-15.014,0.0
5764,1,-57.4134,-121.5269,-15.0142,1.455762,-2.556946,0.247653,-57.4134,-121.5269,-15.0142,0.0
5765,1,-57.3042,-121.1429,-15.0144,1.455762,-2.556946,0.247653,-57.3042,-121.1429,-15.0144,0.0
5766,1,-57.193,-120.758,-15.0145,1.448546,-2.534204,0.250699,-57.193,-120.758,-15.0145,0.0
5767,1,-57.0795,-120.3724,-15.0146,1.448546,-2.534204,0.250699,-57.0795,-120.3724,-15.0146,0.0
5768,1,-56.9635,-119.9864,-15.0147,1.448546,-2.534204,0.250699,-56.9635,-119.9864,-15.0147,0.0
5769,1,-56.8448,-119.6003,-15.0147,1.438654,-2.517476,0.26402,-56.8448,-119.6003,-15.0147,0.0
5770,1,-56.7229,-119.2143,-15.0147,1.438654,-2.517476,0.26402,-56.7229,-119.2143,-15.0147,0.0
5771,1,-56.5974,-118.8287,-15.0148,1.438654,-2.517476,0.26402,-56.5974,-118.8287,-15.0148,0.0
5772,1,-56.4681,-118.4437,-15.0148,1.432222,-2.490196,0.258533,-56.4681,-118.4437,-15.0148,0.0
5773,1,-56.335,-118.0595,-15.0149,1.432222,-2.490196,0.258533,-56.335,-118.0595,-15.0149,0.0
5774,1,-56.1981,-117.6764,-15.0151,1.432222,-2.490196,0.258533,-56.1981,-117.6764,-15.0151,0.0
5775,1,-56.0581,-117.2946,-15.0154,1.421276,-2.469661,0.263299,-56.0581,-117.2946,-15.0154,0.0
5776,1,-55.9149,-116.9143,-15.0157,1.421276,-2.469661,0.263299,-55.9149,-116.9143,-15.0157,0.0
5777,1,-55.7684,-116.5356,-15.016,1.421276,-2.469661,0.263299,-55.7684,-116.5356,-15.016,0.0
5778,1,-55.6194,-116.1588,-15.0166,1.408459,-2.446304,0.260287,-55.6194,-116.1588,-15.0166,0.0
5779,1,-55.4676,-115.7841,-15.0172,1.408459,-2.446304,0.260287,-55.4676,-115.7841,-15.0172,0.0
5780,1,-55.313,-115.4116,-15.0181,1.408459,-2.446304,0.260287,-55.313,-115.4116,-15.0181,0.0
5781,1,-55.1537,-115.0414,-15.019,1.39745,-2.426568,0.265016,-55.1537,-115.0414,-15.019,0.0
5782,1,-54.9898,-114.6738,-15.0201,1.39745,-2.426568,0.265016,-54.9898,-114.6738,-15.0201,0.0
5783,1,-54.8211,-114.3089,-15.0212,1.39745,-2.426568,0.265016,-54.8211,-114.3089,-15.0212,0.0
5784,0,-54.6493,-113.9457,-15.0226,1.386412,-2.401022,0.259562,-47.7654,-76.0751,-0.5408,38.4911
5785,0,-54.4745,-113.5839,-15.0241,1.386412,-2.401022,0.259562,-47.7654,-76.0751,-0.5408,38.1041
5786,0,-54.2966,-113.2236,-15.0258,1.386412,-2.401022,0.259562,-47.7654,-76.0751,-0.5408,37.7183
5787,0,-54.1149,-112.8648,-15.0277,1.374339,-2.3785,0.258533,-47.8041,-76.0407,-0.5441,37.3609
5788,0,-53.9293,-112.5077,-15.0296,1.374339,-2.3785,0.258533,-47.8041,-76.0407,-0.5441,36.9779
5789,0,-53.7399,-112.1528,-15.0318,1.374339,-2.3785,0.258533,-47.8041,-76.0407,-0.5441,36.5967
5790,0,-53.5483,-111.7999,-15.0341,1.360609,-2.357343,0.258696,-47.8419,-76.0071,-0.5521,36.2449
5791,1,-53.3545,-111.449,-15.0366,1.360609,-2.357343,0.258696,-53.3545,-111.449,-15.0366,0.0
5792,1,-53.1587,-111.0998,-15.0392,1.360609,-2.357343,0.258696,-53.1587,-111.0998,-15.0392,0.0
5793,1,-52.9586,-110.7522,-15.042,1.345907,-2.338171,0.260851,-52.9586,-110.7522,-15.042,0.0
5794,1,-52.7541,-110.4065,-15.0451,1.345907,-2.338171,0.260851,-52.7541,-110.4065,-15.0451,0.0
5795,1,-52.5452,-110.0629,-15.0483,1.345907,-2.338171,0.260851,-52.5452,-110.0629,-15.0483,0.0
5796,1,-52.3338,-109.7203,-15.0517,1.33381,-2.315472,0.258593,-52.3338,-109.7203,-15.0517,0.0
5797,1,-52.1199,-109.3785,-15.0553,1.33381,-2.315472,0.258593,-52.1199,-109.3785,-15.0553,0.0
5798,1,-51.9036,-109.0376,-15.059,1.33381,-2.315472,0.258593,-51.9036,-109.0376,-15.059,0.0
5799,1,-51.6843,-108.6985,-15.0629,1.318357,-2.295439,0.258308,-51.6843,-108.6985,-15.0629,0.0
5800,1,-51.4621,-108.3613,-15.067,1.318357,-2.295439,0.258308,-51.4621,-108.3613,-15.067,0.0
5801,1,-51.2369,-108.026,-15.0713,1.318357,-2.295439,0.258308,-51.2369,-108.026,-15.0713,0.0
5802,1,-51.0097,-107.6928,-15.0757,1.300916,-2.275707,0.25618,-51.0097,-107.6928,-15.0757,0.0
5803,1,-50.7805,-107.3615,-15.0802,1.300916,-2.275707,0.25618,-50.7805,-107.3615,-15.0802,0.0
5804,1,-50.5493,-107.0322,-15.0849,1.300916,-2.275707,0.25618,-50.5493,-107.0322,-15.0849,0.0
5805,1,-50.3145,-106.7048,-15.0897,1.286636,-2.258442,0.260535,-50.3145,-106.7048,-15.0897,0.0
5806,1,-50.0763,-106.3794,-15.0946,1.286636,-2.258442,0.260535,-50.0763,-106.3794,-15.0946,0.0
5807,0,-49.8348,-106.0558,-15.0995,1.286636,-2.258442,0.260535,-48.0206,-75.8395,-0.6068,30.2707
5808,0,-49.5908,-105.734,-15.1045,1.27002,-2.235101,0.252165,-48.0533,-75.7886,-0.6095,29.9849
5809,0,-49.3444,-105.4139,-15.1095,1.27002,-2.235101,0.252165,-48.0533,-75.7886,-0.6095,29.6534
5810,0,-49.0956,-105.0953,-15.1145,1.27002,-2.235101,0.252165,-48.0533,-75.7886,-0.6095,29.3253
5811,0,-48.8453,-104.7772,-15.1194,1.251725,-2.213619,0.245279,-48.0845,-75.7392,-0.6177,29.048
5812,1,-48.5935,-104.4597,-15.1243,1.251725,-2.213619,0.245279,-48.5935,-104.4597,-15.1243,0.0
5813,1,-48.3401,-104.1427,-15.1291,1.251725,-2.213619,0.245279,-48.3401,-104.1427,-15.1291,0.0
5814,1,-48.0835,-103.8272,-15.134,1.234072,-2.196621,0.248025,-48.0835,-103.8272,-15.134,0.0
5815,1,-47.8237,-103.5131,-15.1389,1.234072,-2.196621,0.248025,-47.8237,-103.5131,-15.1389,0.0
5816,1,-47.561,-103.2002,-15.1438,1.234072,-2.196621,0.248025,-47.561,-103.2002,-15.1438,0.0
5817,1,-47.2953,-102.8882,-15.1488,1.21615,-2.174916,0.241559,-47.2953,-102.8882,-15.1488,0.0
5818,1,-47.0269,-102.5776,-15.1539,1.21615,-2.174916,0.241559,-47.0269,-102.5776,-15.1539,0.0
5819,1,-46.7558,-102.2683,-15.159,1.21615,-2.174916,0.241559,-46.7558,-102.2683,-15.159,0.0
5820,1,-46.4822,-101.9604,-15.1641,1.197851,-2.157895,0.243736,-46.4822,-101.9604,-15.1641,0.0
5821,1,-46.2059,-101.6542,-15.1692,1.197851,-2.157895,0.243736,-46.2059,-101.6542,-15.1692,0.0
5822,1,-45.9268,-101.3497,-15.1743,1.197851,-2.157895,0.243736,-45.9268,-101.3497,-15.1743,0.0
5823,1,-45.6458,-101.048,-15.1794,1.178688,-2.139978,0.241123,-45.6458,-101.048,-15.1794,0.0
5824,1,-45.363,-100.7489,-15.1844,1.178688,-2.139978,0.241123,-45.363,-100.7489,-15.1844,0.0
5825,1,-45.0786,-100.4522,-15.1895,1.178688,-2.139978,0.241123,-45.0786,-100.4522,-15.1895,0.0
5826,1,-44.7918,-100.1569,-15.1946,1.159744,-2.124534,0.245389,-44.7918,-100.1569,-15.1946,0.0
5827,1,-44.5028,-99.8629,-15.1998,1.159744,-2.124534,0.245389,-44.5028,-99.8629,-15.1998,0.0
5828,0,-44.2116,-99.5702,-15.2051,1.159744,-2.124534,0.245389,-48.2456,-75.5554,-0.7066,24.3513
5829,0,-43.922,-99.2824,-15.2103,1.138558,-2.108734,0.245904,-48.2751,-75.5176,-0.7309,24.1602
5830,0,-43.6329,-98.9986,-15.2154,1.138558,-2.108734,0.245904,-48.2751,-75.5176,-0.7309,23.9355
5831,0,-43.3397,-98.7148,-15.2206,1.138558,-2.108734,0.245904,-48.2751,-75.5176,-0.7309,23.7164
5832,0,-43.0432,-98.4308,-15.2259,1.118271,-2.090708,0.243559,-48.3053,-75.475,-0.7492,23.5512
5833,0,-42.7436,-98.1468,-15.2313,1.118271,-2.090708,0.243559,-48.3053,-75.475,-0.7492,23.344
5834,0,-42.4403,-97.8626,-15.2367,1.118271,-2.090708,0.243559,-48.3053,-75.475,-0.7492,23.1431
5835,0,-42.1328,-97.5783,-15.2422,1.09983,-2.07344,0.243784,-48.3368,-75.4389,-0.7677,22.9922
5836,1,-41.8211,-97.2937,-15.2477,1.09983,-2.07344,0.243784,-41.8211,-97.2937,-15.2477,0.0
5837,1,-41.5064,-97.0089,-15.2533,1.09983,-2.07344,0.243784,-41.5064,-97.0089,-15.2533,0.0
5838,1,-41.1886,-96.7248,-15.259,1.078633,-2.0563,0.241009,-41.1886,-96.7248,-15.259,0.0
5839,1,-40.8679,-96.4417,-15.2648,1.078633,-2.0563,0.241009,-40.8679,-96.4417,-15.2648,0.0
5840,1,-40.5443,-96.1596,-15.2706,1.078633,-2.0563,0.241009,-40.5443,-96.1596,-15.2706,0.0
5841,1,-40.2173,-95.8774,-15.2765,1.057821,-2.042973,0.246966,-40.2173,-95.8774,-15.2765,0.0
5842,1,-39.8867,-95.595,-15.2824,1.057821,-2.042973,0.246966,-39.8867,-95.595,-15.2824,0.0
5843,1,-39.5527,-95.3123,-15.2883,1.057821,-2.042973,0.246966,-39.5527,-95.3123,-15.2883,0.0
5844,1,-39.2161,-95.0302,-15.2942,1.038286,-2.028624,0.251006,-39.2161,-95.0302,-15.2942,0.0
5845,1,-38.8772,-94.7488,-15.3001,1.038286,-2.028624,0.251006,-38.8772,-94.7488,-15.3001,0.0
5846,1,-38.5363,-94.4682,-15.3061,1.038286,-2.028624,0.251006,-38.5363,-94.4682,-15.3061,0.0
5847,1,-38.1927,-94.1883,-15.3122,1.017646,-2.017004,0.258047,-38.1927,-94.1883,-15.3122,0.0
5848,1,-37.8467,-93.9092,-15.3183,1.017646,-2.017004,0.258047,-37.8467,-93.9092,-15.3183,0.0
5849,1,-37.4984,-93.6309,-15.3244,1.017646,-2.017004,0.258047,-37.4984,-93.6309,-15.3244,0.0
5850,0,-37.1479,-93.3533,-15.3304,0.99725,-2.001439,0.259234,-48.4853,-75.2778,-0.901,21.3369
5851,0,-36.7955,-93.0765,-15.3363,0.99725,-2.001439,0.259234,-48.4853,-75.2778,-0.901,21.2943
5852,0,-36.439,-92.7987,-15.3422,0.99725,-2.001439,0.259234,-48.4853,-75.2778,-0.901,21.2626
5853,1,-36.0782,-92.5203,-15.348,0.976367,-1.986904,0.261523,-36.0782,-92.5203,-15.348,0.0
5854,1,-35.7136,-92.2415,-15.3537,0.976367,-1.986904,0.261523,-35.7136,-92.2415,-15.3537,0.0
5855,1,-35.346,-91.9626,-15.3593,0.976367,-1.986904,0.261523,-35.346,-91.9626,-15.3593,0.0
5856,1,-34.9791,-91.6847,-15.3648,0.951208,-1.97517,0.265312,-34.9791,-91.6847,-15.3648,0.0
5857,1,-34.6132,-91.4077,-15.3703,0.951208,-1.97517,0.265312,-34.6132,-91.4077,-15.3703,0.0
5858,1,-34.2485,-91.1319,-15.3757,0.951208,-1.97517,0.265312,-34.2485,-91.1319,-15.3757,0.0
5859,1,-33.8844,-90.8582,-15.381,0.930173,-1.958824,0.263933,-33.8844,-90.8582,-15.381,0.0
5860,1,-33.521,-90.5864,-15.3862,0.930173,-1.958824,0.263933,-33.521,-90.5864,-15.3862,0.0
5861,1,-33.1583,-90.3164,-15.3912,0.930173,-1.958824,0.263933,-33.1583,-90.3164,-15.3912,0.0
5862,1,-32.8006,-90.0527,-15.3963,0.905215,-1.94425,0.262982,-32.8006,-90.0527,-15.3963,0.0
5863,1,-32.4466,-89.7944,-15.4012,0.905215,-1.94425,0.262982,-32.4466,-89.7944,-15.4012,0.0
5864,1,-32.0883,-89.5359,-15.406,0.905215,-1.94425,0.262982,-32.0883,-89.5359,-15.406,0.0
5865,1,-31.727,-89.2763,-15.4106,0.883294,-1.929769,0.26438,-31.727,-89.2763,-15.4106,0.0
5866,1,-31.3635,-89.0159,-15.4149,0.883294,-1.929769,0.26438,-31.3635,-89.0159,-15.4149,0.0
5867,0,-30.9986,-88.7547,-15.419,0.883294,-1.929769,0.26438,-48.6232,-75.0886,-1.0427,22.3023
5868,0,-30.6401,-88.4995,-15.4228,0.858399,-1.913418,0.261357,-48.6502,-75.0409,-1.069,22.4832
5869,1,-30.2874,-88.2494,-15.4263,0.858399,-1.913418,0.261357,-30.2874,-88.2494,-15.4263,0.0
5870,1,-29.9348,-88.0003,-15.4295,0.858399,-1.913418,0.261357,-29.9348,-88.0003,-15.4295,0.0
5871,1,-29.5816,-87.7523,-15.4324,0.83345,-1.898665,0.260277,-29.5816,-87.7523,-15.4324,0.0
5872,1,-29.2281,-87.5053,-15.4352,0.83345,-1.898665,0.260277,-29.2281,-87.5053,-15.4352,0.0
5873,1,-28.8738,-87.2596,-15.4377,0.83345,-1.898665,0.260277,-28.8738,-87.2596,-15.4377,0.0
5874,1,-28.5188,-87.0139,-15.44,0.811114,-1.888466,0.267337,-28.5188,-87.0139,-15.44,0.0
5875,1,-28.1635,-86.7681,-15.4421,0.811114,-1.888466,0.267337,-28.1635,-86.7681,-15.4421,0.0
5876,1,-27.809,-86.522,-15.444,0.811114,-1.888466,0.267337,-27.809,-86.522,-15.444,0.0
5877,1,-27.4555,-86.2766,-15.4457,0.788271,-1.87289,0.265791,-27.4555,-86.2766,-15.4457,0.0
5878,1,-27.1031,-86.032,-15.4472,0.788271,-1.87289,0.265791,-27.1031,-86.032,-15.4472,0.0
5879,0,-26.7513,-85.7882,-15.4484,0.788271,-1.87289,0.265791,-48.7302,-74.9291,-1.1599,24.5151
5880,0,-26.395,-85.541,-15.4495,0.765528,-1.861257,0.271001,-48.7575,-74.8995,-1.1942,24.7654
5881,1,-26.0334,-85.2897,-15.4505,0.765528,-1.861257,0.271001,-26.0334,-85.2897,-15.4505,0.0
5882,1,-25.6713,-85.0376,-15.4513,0.765528,-1.861257,0.271001,-25.6713,-85.0376,-15.4513,0.0
5883,1,-25.3084,-84.7849,-15.4519,0.746578,-1.849737,0.2779,-25.3084,-84.7849,-15.4519,0.0
5884,1,-24.9449,-84.5314,-15.4523,0.746578,-1.849737,0.2779,-24.9449,-84.5314,-15.4523,0.0
5885,1,-24.5807,-84.2772,-15.4525,0.746578,-1.849737,0.2779,-24.5807,-84.2772,-15.4525,0.0
5886,1,-24.2161,-84.0222,-15.4525,0.720481,-1.834503,0.273892,-24.2161,-84.0222,-15.4525,0.0
5887,1,-23.8515,-83.7663,-15.4522,0.720481,-1.834503,0.273892,-23.8515,-83.7663,-15.4522,0.0
5888,1,-23.4861,-83.5096,-15.4518,0.720481,-1.834503,0.273892,-23.4861,-83.5096,-15.4518,0.0
5889,1,-23.1201,-83.2521,-15.4511,0.696726,-1.819612,0.274271,-23.1201,-83.2521,-15.4511,0.0
5890,1,-22.7535,-82.9936,-15.4503,0.696726,-1.819612,0.274271,-22.7535,-82.9936,-15.4503,0.0
5891,1,-22.3872,-82.7352,-15.4493,0.696726,-1.819612,0.274271,-22.3872,-82.7352,-15.4493,0.0
5892,1,-22.0211,-82.4767,-15.4482,0.672561,-1.808961,0.278937,-22.0211,-82.4767,-15.4482,0.0
5893,1,-21.6552,-82.2178,-15.447,0.672561,-1.808961,0.278937,-21.6552,-82.2178,-15.447,0.0
5894,1,-21.2886,-81.9573,-15.4458,0.672561,-1.808961,0.278937,-21.2886,-81.9573,-15.4458,0.0
5895,1,-20.9213,-81.6952,-15.4446,0.65056,-1.794989,0.280614,-20.9213,-81.6952,-15.4446,0.0
5896,1,-20.5535,-81.4315,-15.4435,0.65056,-1.794989,0.280614,-20.5535,-81.4315,-15.4435,0.0
5897,1,-20.1853,-81.1662,-15.4423,0.65056,-1.794989,0.280614,-20.1853,-81.1662,-15.4423,0.0
5898,1,-19.8166,-80.8993,-15.441,0.625178,-1.778143,0.27695,-19.8166,-80.8993,-15.441,0.0
5899,1,-19.4476,-80.6309,-15.4397,0.625178,-1.778143,0.27695,-19.4476,-80.6309,-15.4397,0.0
5900,1,-19.0776,-80.3619,-15.4383,0.625178,-1.778143,0.27695,-19.0776,-80.3619,-15.4383,0.0
5901,1,-18.7066,-80.092,-15.437,0.602268,-1.766362,0.282776,-18.7066,-80.092,-15.437,0.0
5902,1,-18.335,-79.8212,-15.4357,0.602268,-1.766362,0.282776,-18.335,-79.8212,-15.4357,0.0
5903,1,-17.9666,-79.5503,-15.4344,0.602268,-1.766362,0.282776,-17.9666,-79.5503,-15.4344,0.0
5904,0,-17.602,-79.2797,-15.4332,0.579054,-1.752847,0.284558,-48.9732,-74.6044,-1.4373,31.7177
5905,0,-17.2416,-79.0099,-15.4321,0.579054,-1.752847,0.284558,-48.9732,-74.6044,-1.4373,32.036
5906,0,-16.8862,-78.7422,-15.431,0.579054,-1.752847,0.284558,-48.9732,-74.6044,-1.4373,32.3528
5907,0,-16.5332,-78.4762,-15.4299,0.557211,-1.741327,0.290583,-49.0012,-74.577,-1.4711,32.7013
5908,0,-16.1829,-78.2117,-15.4287,0.557211,-1.741327,0.290583,-49.0012,-74.577,-1.4711,33.019
5909,0,-15.8351,-77.9481,-15.4276,0.557211,-1.741327,0.290583,-49.0012,-74.577,-1.4711,33.3369
5910,0,-15.4901,-77.6845,-15.4265,0.533778,-1.725464,0.289224,-49.0289,-74.5338,-1.497,33.6865
5911,1,-15.1478,-77.4209,-15.4254,0.533778,-1.725464,0.289224,-15.1478,-77.4209,-15.4254,0.0
5912,1,-14.8083,-77.1585,-15.4243,0.533778,-1.725464,0.289224,-14.8083,-77.1585,-15.4243,0.0
5913,1,-14.4656,-76.893,-15.4229,0.513031,-1.711292,0.292262,-14.4656,-76.893,-15.4229,0.0
5914,1,-14.1188,-76.6236,-15.4214,0.513031,-1.711292,0.292262,-14.1188,-76.6236,-15.4214,0.0
5915,1,-13.7748,-76.3548,-15.4199,0.513031,-1.711292,0.292262,-13.7748,-76.3548,-15.4199,0.0
5916,1,-13.4342,-76.087,-15.4183,0.486638,-1.696558,0.29264,-13.4342,-76.087,-15.4183,0.0
5917,1,-13.0978,-75.8207,-15.4168,0.486638,-1.696558,0.29264,-13.0978,-75.8207,-15.4168,0.0
5918,1,-12.7667,-75.5575,-15.4153,0.486638,-1.696558,0.29264,-12.7667,-75.5575,-15.4153,0.0
5919,1,-12.4328,-75.2913,-15.4137,0.467042,-1.682572,0.297206,-12.4328,-75.2913,-15.4137,0.0
5920,1,-12.0949,-75.0214,-15.4122,0.467042,-1.682572,0.297206,-12.0949,-75.0214,-15.4122,0.0
5921,1,-11.7569,-74.7501,-15.4107,0.467042,-1.682572,0.297206,-11.7569,-74.7501,-15.4107,0.0
5922,1,-11.4189,-74.4776,-15.409,0.444999,-1.672039,0.304632,-11.4189,-74.4776,-15.409,0.0
5923,1,-11.0809,-74.204,-15.4073,0.444999,-1.672039,0.304632,-11.0809,-74.204,-15.4073,0.0
5924,1,-10.7446,-73.9293,-15.4056,0.444999,-1.672039,0.304632,-10.7446,-73.9293,-15.4056,0.0
5925,1,-10.41,-73.6538,-15.404,0.423348,-1.655192,0.304926,-10.41,-73.6538,-15.404,0.0
5926,1,-10.0769,-73.3776,-15.4023,0.423348,-1.655192,0.304926,-10.0769,-73.3776,-15.4023,0.0
5927,1,-9.7439,-73.1017,-15.4006,0.423348,-1.655192,0.304926,-9.7439,-73.1017,-15.4006,0.0
5928,1,-9.4109,-72.8261,-15.3989,0.399807,-1.638744,0.303755,-9.4109,-72.8261,-15.3989,0.0
5929,1,-9.0779,-72.5507,-15.397,0.399807,-1.638744,0.303755,-9.0779,-72.5507,-15.397,0.0
5930,1,-8.7456,-72.2745,-15.3951,0.399807,-1.638744,0.303755,-8.7456,-72.2745,-15.3951,0.0
5931,1,-8.4144,-71.9976,-15.3931,0.379829,-1.625922,0.308397,-8.4144,-71.9976,-15.3931,0.0
5932,0,-8.0842,-71.7202,-15.391,0.379829,-1.625922,0.308397,-49.2329,-74.2932,-1.6989,41.2291
5933,0,-7.7542,-71.4434,-15.3889,0.379829,-1.625922,0.308397,-49.2329,-74.2932,-1.6989,41.5765
5934,0,-7.4244,-71.1672,-15.3867,0.356374,-1.613773,0.313836,-49.2614,-74.2626,-1.7342,41.9513
5935,0,-7.0948,-70.8914,-15.3845,0.356374,-1.613773,0.313836,-49.2614,-74.2626,-1.7342,42.3012
5936,0,-6.766,-70.6152,-15.3822,0.356374,-1.613773,0.313836,-49.2614,-74.2626,-1.7342,42.6516
5937,1,-6.4383,-70.3386,-15.3799,0.33409,-1.596816,0.313019,-6.4383,-70.3386,-15.3799,0.0
5938,1,-6.1116,-70.0618,-15.3776,0.33409,-1.596816,0.313019,-6.1116,-70.0618,-15.3776,0.0
5939,1,-5.7852,-69.7861,-15.3754,0.33409,-1.596816,0.313019,-5.7852,-69.7861,-15.3754,0.0
5940,1,-5.4593,-69.5113,-15.3733,0.31145,-1.582963,0.316839,-5.4593,-69.5113,-15.3733,0.0
5941,1,-5.1342,-69.2374,-15.3713,0.31145,-1.582963,0.316839,-5.1342,-69.2374,-15.3713,0.0
5942,1,-4.8098,-68.9623,-15.3693,0.31145,-1.582963,0.316839,-4.8098,-68.9623,-15.3693,0.0
